id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids
acc_reg_204050605,204050605,acc_reg_2040506,Debiti v/asl Roma E - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405060505,20405060505,acc_reg_204050605,Debiti v/asl Roma E - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050606,204050606,acc_reg_2040506,Debiti v/asl Roma F - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405060606,20405060606,acc_reg_204050606,Debiti v/asl Roma F - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050607,204050607,acc_reg_2040506,Debiti v/asl Roma G - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405060707,20405060707,acc_reg_204050607,Debiti v/asl Roma G - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050608,204050608,acc_reg_2040506,Debiti v/asl Roma H - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405060808,20405060808,acc_reg_204050608,Debiti v/asl Roma H - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050609,204050609,acc_reg_2040506,Debiti v/asl Viterbo - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405060909,20405060909,acc_reg_204050609,Debiti v/asl Viterbo - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050610,204050610,acc_reg_2040506,Debiti v/asl Rieti - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061010,20405061010,acc_reg_204050610,Debiti v/asl Rieti - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050611,204050611,acc_reg_2040506,Debiti v/asl Latina - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061111,20405061111,acc_reg_204050611,Debiti v/asl Latina - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050612,204050612,acc_reg_2040506,Debiti v/asl Frosinone - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061212,20405061212,acc_reg_204050612,Debiti v/asl Frosinone - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050613,204050613,acc_reg_2040506,Debiti v/S.Camillo Forlanini - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061313,20405061313,acc_reg_204050613,Debiti v/S.Camillo Forlanini - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050614,204050614,acc_reg_2040506,Debiti v/S.Giovanni Addolorata - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061414,20405061414,acc_reg_204050614,Debiti v/S.Giovanni Addolorata - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050615,204050615,acc_reg_2040506,Debiti v/S. Filippo Neri - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061515,20405061515,acc_reg_204050615,Debiti v/S. Filippo Neri - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050616,204050616,acc_reg_2040506,Debiti v/Policlinico Umberto I - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061616,20405061616,acc_reg_204050616,Debiti v/Policlinico Umberto I - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050617,204050617,acc_reg_2040506,Debiti v/IFO - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061717,20405061717,acc_reg_204050617,Debiti v/IFO - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050618,204050618,acc_reg_2040506,Debiti v/INMI - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061818,20405061818,acc_reg_204050618,Debiti v/INMI - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050619,204050619,acc_reg_2040506,Debiti v/S.Andrea - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405061919,20405061919,acc_reg_204050619,Debiti v/S.Andrea - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050620,204050620,acc_reg_2040506,Debiti v/Policlinico Tor Vergata - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405062020,20405062020,acc_reg_204050620,Debiti v/Policlinico Tor Vergata - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_204050621,204050621,acc_reg_2040506,Debiti v/ARES - per altre prestazioni,account.data_account_type_view,view,FALSE,PDA210
acc_reg_20405062121,20405062121,acc_reg_204050621,Debiti v/ARES - per altre prestazioni,account.data_account_type_liability,other,FALSE,
acc_reg_2040507,2040507,acc_reg_20405,Debiti v/Aziende sanitarie pubbliche Extraregione,account.data_account_type_view,view,FALSE,
acc_reg_204050701,204050701,acc_reg_2040507,Debiti v/Aziende sanitarie pubbliche Extraregione,account.data_account_type_view,view,FALSE,PDA220
acc_reg_20405070101,20405070101,acc_reg_204050701,Debiti v/Aziende sanitarie pubbliche Extraregione,account.data_account_type_liability,other,FALSE,
acc_reg_2040508,2040508,acc_reg_20405,Debiti v/Aziende sanitarie pubbliche della Regione per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,
acc_reg_204050801,204050801,acc_reg_2040508,Debiti v/asl Roma A - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080101,20405080101,acc_reg_204050801,Debiti v/asl Roma A - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050802,204050802,acc_reg_2040508,Debiti v/asl Roma B - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080202,20405080202,acc_reg_204050802,Debiti v/asl Roma B - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050803,204050803,acc_reg_2040508,Debiti v/asl Roma C - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080303,20405080303,acc_reg_204050803,Debiti v/asl Roma C - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050804,204050804,acc_reg_2040508,Debiti v/asl Roma D - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080404,20405080404,acc_reg_204050804,Debiti v/asl Roma D - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050805,204050805,acc_reg_2040508,Debiti v/asl Roma E - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080505,20405080505,acc_reg_204050805,Debiti v/asl Roma E - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050806,204050806,acc_reg_2040508,Debiti v/asl Roma F - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080606,20405080606,acc_reg_204050806,Debiti v/asl Roma F - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050807,204050807,acc_reg_2040508,Debiti v/asl Roma G - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080707,20405080707,acc_reg_204050807,Debiti v/asl Roma G - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050808,204050808,acc_reg_2040508,Debiti v/asl Roma H - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080808,20405080808,acc_reg_204050808,Debiti v/asl Roma H - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050809,204050809,acc_reg_2040508,Debiti v/asl Viterbo - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405080909,20405080909,acc_reg_204050809,Debiti v/asl Viterbo - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050810,204050810,acc_reg_2040508,Debiti v/asl Rieti - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081010,20405081010,acc_reg_204050810,Debiti v/asl Rieti - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050811,204050811,acc_reg_2040508,Debiti v/asl Latina - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081111,20405081111,acc_reg_204050811,Debiti v/asl Latina - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050812,204050812,acc_reg_2040508,Debiti v/asl Frosinone - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081212,20405081212,acc_reg_204050812,Debiti v/asl Frosinone - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050813,204050813,acc_reg_2040508,Debiti v/S.Camillo Forlanini - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081313,20405081313,acc_reg_204050813,Debiti v/S.Camillo Forlanini - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050814,204050814,acc_reg_2040508,Debiti v/S.Giovanni Addolorata - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081414,20405081414,acc_reg_204050814,Debiti v/S.Giovanni Addolorata - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050815,204050815,acc_reg_2040508,Debiti v/S. Filippo Neri - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081515,20405081515,acc_reg_204050815,Debiti v/S. Filippo Neri - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050816,204050816,acc_reg_2040508,Debiti v/Policlinico Umberto I - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081616,20405081616,acc_reg_204050816,Debiti v/Policlinico Umberto I - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050817,204050817,acc_reg_2040508,Debiti v/IFO - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081717,20405081717,acc_reg_204050817,Debiti v/IFO - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050818,204050818,acc_reg_2040508,Debiti v/INMI - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081818,20405081818,acc_reg_204050818,Debiti v/INMI - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050819,204050819,acc_reg_2040508,Debiti v/S.Andrea - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405081919,20405081919,acc_reg_204050819,Debiti v/S.Andrea - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050820,204050820,acc_reg_2040508,Debiti v/Policlinico Tor Vergata - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405082020,20405082020,acc_reg_204050820,Debiti v/Policlinico Tor Vergata - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050821,204050821,acc_reg_2040508,Debiti v/ARES - per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405082121,20405082121,acc_reg_204050821,Debiti v/ARES - per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_204050899,204050899,acc_reg_2040508,Debiti v/Aziende Sanitarie Pubbliche della Regione per versamenti c/patrimonio netto,account.data_account_type_view,view,FALSE,PDA230
acc_reg_20405089999,20405089999,acc_reg_204050899,Debiti v/Aziende Sanitarie Pubbliche della Regione per versamenti c/patrimonio netto,account.data_account_type_liability,other,FALSE,
acc_reg_20406,20406,acc_reg_204,DEBITI V/SOCIETA' PARTECIPATE E/O ENTI DIPENDENTI DELLA REGIONE,account.data_account_type_view,view,FALSE,
acc_reg_2040601,2040601,acc_reg_20406,Debiti v/enti regionali,account.data_account_type_view,view,FALSE,
acc_reg_204060101,204060101,acc_reg_2040601,Debiti v/enti regionali,account.data_account_type_view,view,FALSE,PDA250
acc_reg_20406010101,20406010101,acc_reg_204060101,Debiti v/enti regionali,account.data_account_type_liability,other,FALSE,
acc_reg_2040602,2040602,acc_reg_20406,Debiti v/sperimentazioni gestionali,account.data_account_type_view,view,FALSE,
acc_reg_204060201,204060201,acc_reg_2040602,Debiti v/sperimentazioni gestionali,account.data_account_type_view,view,FALSE,PDA260
acc_reg_20406020101,20406020101,acc_reg_204060201,Debiti v/sperimentazioni gestionali,account.data_account_type_liability,other,FALSE,
acc_reg_2040603,2040603,acc_reg_20406,Debiti v/altre partecipate,account.data_account_type_view,view,FALSE,
acc_reg_204060301,204060301,acc_reg_2040603,Debiti v/ARPA,account.data_account_type_view,view,FALSE,PDA270
acc_reg_20406030101,20406030101,acc_reg_204060301,Debiti v/ARPA,account.data_account_type_liability,other,FALSE,
acc_reg_204060302,204060302,acc_reg_2040603,Debiti v/altre partecipate,account.data_account_type_view,view,FALSE,PDA270
acc_reg_20406030202,20406030202,acc_reg_204060302,Debiti v/altre partecipate,account.data_account_type_liability,other,FALSE,
acc_reg_20407,20407,acc_reg_204,DEBITI V/FORNITORI,account.data_account_type_view,view,FALSE,
acc_reg_2040701,2040701,acc_reg_20407,Debiti verso erogatori (privati accreditati e convenzionati) di prestazioni sanitarie,account.data_account_type_view,view,FALSE,
acc_reg_204070101,204070101,acc_reg_2040701,Debiti v/medici di base,account.data_account_type_view,view,FALSE,PDA290
acc_reg_20407010101,20407010101,acc_reg_204070101,Debiti v/medici di base,account.data_account_type_liability,other,FALSE,
acc_reg_204070102,204070102,acc_reg_2040701,Debiti v/farmacie,account.data_account_type_view,view,FALSE,PDA290
acc_reg_20407010202,20407010202,acc_reg_204070102,Debiti v/farmacie,account.data_account_type_liability,other,FALSE,
acc_reg_204070103,204070103,acc_reg_2040701,Debiti v/medici SUMAI,account.data_account_type_view,view,FALSE,PDA290
acc_reg_20407010303,20407010303,acc_reg_204070103,Debiti v/medici SUMAI,account.data_account_type_liability,other,FALSE,
acc_reg_204070104,204070104,acc_reg_2040701,Debiti v/IRCCS privati e Policlinici,account.data_account_type_view,view,FALSE,PDA290
acc_reg_20407010404,20407010404,acc_reg_204070104,Debiti v/IRCCS privati e Policlinici,account.data_account_type_liability,other,FALSE,
acc_reg_204070105,204070105,acc_reg_2040701,Debiti v/Ospedali Classificati,account.data_account_type_view,view,FALSE,PDA290
acc_reg_20407010505,20407010505,acc_reg_204070105,Debiti v/Ospedali Classificati,account.data_account_type_liability,other,FALSE,
acc_reg_204070106,204070106,acc_reg_2040701,Debiti v/Case di Cura,account.data_account_type_view,view,FALSE,PDA290
acc_reg_20407010606,20407010606,acc_reg_204070106,Debiti v/Case di Cura,account.data_account_type_liability,other,FALSE,
acc_reg_204070107,204070107,acc_reg_2040701,Debiti v/altri erogatori di prestazioni sanitarie - intraregione,account.data_account_type_view,view,FALSE,PDA290
acc_reg_20407010707,20407010707,acc_reg_204070107,Debiti v/altri erogatori di prestazioni sanitarie - intraregione,account.data_account_type_liability,other,FALSE,
