id,code,parent_id/id,name,user_type/id,type,reconcile,child_consol_ids/id
acc_reg_201050303,201050303,acc_reg_2010503,Altro,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20105030303,20105030303,acc_reg_201050303,Altro,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20106,20106,acc_reg_201,UTILI (PERDITE) PORTATI A NUOVO,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_2010601,2010601,acc_reg_20106,Utili (Perdite) portati a nuovo,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_201060101,201060101,acc_reg_2010601,UTILI (PERDITE) PORTATI A NUOVO,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20106010101,20106010101,acc_reg_201060101,UTILI (PERDITE) PORTATI A NUOVO,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20107,20107,acc_reg_201,UTILE (PERDITA) D'ESERCIZIO,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_2010701,2010701,acc_reg_20107,Utile (Perdita) d'esercizio,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_201070101,201070101,acc_reg_2010701,UTILE (PERDITA) D'ESERCIZIO,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20107010101,20107010101,acc_reg_201070101,UTILE (PERDITA) D'ESERCIZIO,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202,202,acc_reg_2,FONDI PER RISCHI E ONERI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_20201,20201,acc_reg_202,"FONDI PER IMPOSTE, ANCHE DIFFERITE",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_2020101,2020101,acc_reg_20201,"Fondi per imposte, anche differite",l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202010101,202010101,acc_reg_2020101,"Fondi per imposte, anche differite",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20201010101,20201010101,acc_reg_202010101,"Fondi per imposte, anche differite",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20202,20202,acc_reg_202,FONDI PER RISCHI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_2020201,2020201,acc_reg_20202,Fondo rischi per cause civili ed oneri processuali,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202020101,202020101,acc_reg_2020201,Fondo rischi per cause civili ed oneri processuali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20202010101,20202010101,acc_reg_202020101,Fondo rischi per cause civili ed oneri processuali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020202,2020202,acc_reg_20202,Fondo rischi per contenzioso personale dipendente,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202020201,202020201,acc_reg_2020202,Fondo rischi per contenzioso personale dipendente,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20202020101,20202020101,acc_reg_202020201,Fondo rischi per contenzioso personale dipendente,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020203,2020203,acc_reg_20202,Fondo rischi connessi all'acquisto di prestazioni sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202020301,202020301,acc_reg_2020203,Fondo rischi connessi all'acquisto di prestazioni sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20202030101,20202030101,acc_reg_202020301,Fondo rischi connessi all'acquisto di prestazioni sanitarie da privato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020204,2020204,acc_reg_20202,Fondo rischi per copertura diretta dei rischi (autoassicurazione),l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202020401,202020401,acc_reg_2020204,Fondo rischi per copertura diretta dei rischi (autoassicurazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20202040101,20202040101,acc_reg_202020401,Fondo rischi per copertura diretta dei rischi (autoassicurazione),l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020205,2020205,acc_reg_20202,Altri fondi rischi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202020501,202020501,acc_reg_2020205,Altri fondi rischi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20202050101,20202050101,acc_reg_202020501,Altri fondi rischi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203,20203,acc_reg_202,FONDI DA DISTRIBUIRE,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_2020301,2020301,acc_reg_20203,FSR indistinto da distribuire,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202030101,202030101,acc_reg_2020301,FSR indistinto da distribuire,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203010101,20203010101,acc_reg_202030101,FSR indistinto da distribuire,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020302,2020302,acc_reg_20203,FSR vincolato da distribuire,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202030201,202030201,acc_reg_2020302,Quota per rinnovo convenzioni L 133/08,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020101,20203020101,acc_reg_202030201,Quota per rinnovo convenzioni L 133/08,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030202,202030202,acc_reg_2020302,Quota per emersione extracomunitari L 102/09,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020202,20203020202,acc_reg_202030202,Quota per emersione extracomunitari L 102/09,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030203,202030203,acc_reg_2020302,Quota per medicina Penitenziaria Dlvo 230/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020303,20203020303,acc_reg_202030203,Quota per medicina Penitenziaria Dlvo 230/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030204,202030204,acc_reg_2020302,Quota per hanseniani L 31/86,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020404,20203020404,acc_reg_202030204,Quota per hanseniani L 31/86,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030205,202030205,acc_reg_2020302,Quota per fibrosi Cistica L 362/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020505,20203020505,acc_reg_202030205,Quota per fibrosi Cistica L 362/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030206,202030206,acc_reg_2020302,Quota per extracomunitari irregolari L 40/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020606,20203020606,acc_reg_202030206,Quota per extracomunitari irregolari L 40/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030207,202030207,acc_reg_2020302,Quota per fondo esclusività L 488/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020707,20203020707,acc_reg_202030207,Quota per fondo esclusività L 488/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030208,202030208,acc_reg_2020302,Quota per borse studio MG L 109/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020808,20203020808,acc_reg_202030208,Quota per borse studio MG L 109/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030209,202030209,acc_reg_2020302,Quota per veterinaria L 218/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203020909,20203020909,acc_reg_202030209,Quota per veterinaria L 218/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030210,202030210,acc_reg_2020302,Quota per Aids L 135/90,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203021010,20203021010,acc_reg_202030210,Quota per Aids L 135/90,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030211,202030211,acc_reg_2020302,Quota per progetti di PSN L 662/96,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203021111,20203021111,acc_reg_202030211,Quota per progetti di PSN L 662/96,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030212,202030212,acc_reg_2020302,Quota per mutui pre-riforma,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203021212,20203021212,acc_reg_202030212,Quota per mutui pre-riforma,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030213,202030213,acc_reg_2020302,Quota per borse studio specializzandi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203021313,20203021313,acc_reg_202030213,Quota per borse studio specializzandi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030296,202030296,acc_reg_2020302,Quota per OPG,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203029696,20203029696,acc_reg_202030296,Quota per OPG,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030297,202030297,acc_reg_2020302,Quota per Visite Fiscali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203029797,20203029797,acc_reg_202030297,Quota per Visite Fiscali,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030298,202030298,acc_reg_2020302,Quota per Stranieri ai sensi dell'art. 5 comma 16 del D.lgs 109/2012,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203029898,20203029898,acc_reg_202030298,Quota per Stranieri ai sensi dell'art. 5 comma 16 del D.lgs 109/2012,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202030299,202030299,acc_reg_2020302,"Quota per medicina Penitenziaria (art.2 comma 283, L.244/07)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203029999,20203029999,acc_reg_202030299,"Quota per medicina Penitenziaria (art.2 comma 283, L.244/07)",l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020303,2020303,acc_reg_20203,Fondo per ripiano disavanzi pregressi,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202030301,202030301,acc_reg_2020303,Fondo per ripiano disavanzi pregressi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203030101,20203030101,acc_reg_202030301,Fondo per ripiano disavanzi pregressi,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020304,2020304,acc_reg_20203,Fondo finanziamento sanitario aggiuntivo corrente LEA,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202030401,202030401,acc_reg_2020304,Fondo finanziamento sanitario aggiuntivo corrente LEA,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203040101,20203040101,acc_reg_202030401,Fondo finanziamento sanitario aggiuntivo corrente LEA,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020305,2020305,acc_reg_20203,Fondo finanziamento sanitario aggiuntivo corrente extra LEA,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202030501,202030501,acc_reg_2020305,Fondo finanziamento sanitario aggiuntivo corrente extra LEA,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203050101,20203050101,acc_reg_202030501,Fondo finanziamento sanitario aggiuntivo corrente extra LEA,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020306,2020306,acc_reg_20203,Fondo finanziamento per ricerca,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202030601,202030601,acc_reg_2020306,Fondo finanziamento per ricerca,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203060101,20203060101,acc_reg_202030601,Fondo finanziamento per ricerca,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_2020307,2020307,acc_reg_20203,Fondo finanziamento per investimenti,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202030701,202030701,acc_reg_2020307,Fondo finanziamento per investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20203070101,20203070101,acc_reg_202030701,Fondo finanziamento per investimenti,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204,20204,acc_reg_202,QUOTE INUTILIZZATE CONTRIBUTI,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_2020401,2020401,acc_reg_20204,Quote inutilizzate contributi da Regione o Prov. Aut. per quota F.S. vincolato,l10n_it_CEE_balance_generic.account_type_legalview1,view,TRUE,
acc_reg_202040101,202040101,acc_reg_2020401,Quote inutilizzate contributi da Regione o Prov. Aut. per quota F.S. vincolato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010101,20204010101,acc_reg_202040101,Quote inutilizzate contributi da Regione o Prov. Aut. per quota F.S. vincolato,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040102,202040102,acc_reg_2020401,Quote inutilizzate contributi da Regione per rinnovo convenzioni L 133/08,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010202,20204010202,acc_reg_202040102,Quote inutilizzate contributi da Regione per rinnovo convenzioni L 133/08,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040103,202040103,acc_reg_2020401,Quote inutilizzate contributi da Regione per emersione extracomunitari L 102/09,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010303,20204010303,acc_reg_202040103,Quote inutilizzate contributi da Regione per emersione extracomunitari L 102/09,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040104,202040104,acc_reg_2020401,Quote inutilizzate contributi da Regione per medicina Penitenziaria Dlvo 230/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010404,20204010404,acc_reg_202040104,Quote inutilizzate contributi da Regione per medicina Penitenziaria Dlvo 230/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040105,202040105,acc_reg_2020401,Quote inutilizzate contributi da Regione per hanseniani L 31/86,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010505,20204010505,acc_reg_202040105,Quote inutilizzate contributi da Regione per hanseniani L 31/86,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040106,202040106,acc_reg_2020401,Quote inutilizzate contributi da Regione per Fibrosi Cistica L 362/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010606,20204010606,acc_reg_202040106,Quote inutilizzate contributi da Regione per Fibrosi Cistica L 362/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040107,202040107,acc_reg_2020401,Quote inutilizzate contributi da Regione per Extracomunitari irregolari L 40/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010707,20204010707,acc_reg_202040107,Quote inutilizzate contributi da Regione per Extracomunitari irregolari L 40/98,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040108,202040108,acc_reg_2020401,Quote inutilizzate contributi da Regione per Fondo esclusività L 488/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010808,20204010808,acc_reg_202040108,Quote inutilizzate contributi da Regione per Fondo esclusività L 488/99,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040109,202040109,acc_reg_2020401,Quote inutilizzate contributi da Regione per Borse studio MG L 109/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204010909,20204010909,acc_reg_202040109,Quote inutilizzate contributi da Regione per Borse studio MG L 109/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040110,202040110,acc_reg_2020401,Quote inutilizzate contributi da Regione per Veterinaria L 218/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204011010,20204011010,acc_reg_202040110,Quote inutilizzate contributi da Regione per Veterinaria L 218/88,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040111,202040111,acc_reg_2020401,Quote inutilizzate contributi da Regione per Aids L 135/90,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_20204011111,20204011111,acc_reg_202040111,Quote inutilizzate contributi da Regione per Aids L 135/90,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
acc_reg_202040112,202040112,acc_reg_2020401,Quote inutilizzate contributi da Regione per Progetti di PSN L 662/96,l10n_it_CEE_balance_generic.account_type_legalview3,consolidation,TRUE,
